name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sodalis ligni	2697027	S	5329	37	5366	0.00005
Sodalis endosymbiont of Henestaris halophilus	1929246	S	3628	3	3631	0.00003
Sodalis glossinidius	63612	S	548	6	554	0.00001
Edwardsiella tarda	636	S	9859	752	10611	0.00010
Edwardsiella ictaluri	67780	S	4441	4198	8639	0.00008
Edwardsiella piscicida	1263550	S	2323	115	2438	0.00002
Edwardsiella anguillarum	1821960	S	792	5480	6272	0.00006
Edwardsiella hoshinae	93378	S	138	2	140	0.00000
Hafnia alvei	569	S	1800	475	2275	0.00002
Hafnia sp. CBA7124	1848580	S	100	166	266	0.00000
Hafnia paralvei	546367	S	50	3	53	0.00000
Obesumbacterium proteus	82983	S	997	63	1060	0.00001
Gallaecimonas kandeliae	3029055	S	4090	1957	6047	0.00006
Gallaecimonas sp. GXIMD4217	3131927	S	2340	459	2799	0.00003
Gallaecimonas mangrovi	2291597	S	598	238	836	0.00001
Leminorella richardii	158841	S	1244	23	1267	0.00001
Pragia fontium	82985	S	462	26	488	0.00000
Limnobaculum parvum	2172103	S	114	11	125	0.00000
Limnobaculum zhutongyuii	2498113	S	27	2	29	0.00000
Methylococcus sp. EFPC2	2812648	S	659843	281609	941452	0.00879
Methylococcus sp. Mc7	2860258	S	18221	53188	71409	0.00067
Methylococcus capsulatus	414	S	114892	155460	270352	0.00253
Methylococcus mesophilus	2993564	S	5188	15931	21119	0.00020
Methylococcus geothermalis	2681310	S	531	1167	1698	0.00002
Methylomonas sp. LL1	2785785	S	16533	53114	69647	0.00065
Methylomonas sp. UP202	3040943	S	8232	15147	23379	0.00022
Methylomonas sp. EFPC3	3021710	S	4379	13873	18252	0.00017
Methylomonas sp. LW13	107637	S	75	609	684	0.00001
Methylomonas sp. EFPC1	2812647	S	35	257	292	0.00000
Methylomonas sp. DH-1	1727196	S	12	4637	4649	0.00004
Methylomonas paludis	1173101	S	19058	11308	30366	0.00028
Methylomonas montana	3058963	S	17769	55020	72789	0.00068
Methylomonas rapida	2963939	S	16709	84515	101224	0.00095
Methylomonas methanica	421	S	11963	14750	26713	0.00025
Methylomonas rhizoryzae	2608981	S	4157	6337	10494	0.00010
Methylomonas denitrificans	1538553	S	1532	6085	7617	0.00007
Methylomonas koyamae	702114	S	114	16201	16315	0.00015
Methylocaldum marinum	1432792	S	119178	152698	271876	0.00254
Methylocaldum szegediense	73780	S	24700	18723	43423	0.00041
Candidatus Methylospira mobilis	1808979	S	160715	54292	215007	0.00201
Methylogaea oryzae	1295382	S	134512	45353	179865	0.00168
Methylotuvimicrobium buryatense	95641	S	34838	52749	87587	0.00082
Methylotuvimicrobium sp. KM2	3133976	S	28275	18459	46734	0.00044
Methylotuvimicrobium alcaliphilum	271065	S	3060	4617	7677	0.00007
Methylobacter sp. S3L5C	2839024	S	33951	16860	50811	0.00047
Methylobacter sp. YRD-M1	2911520	S	19057	9467	28524	0.00027
Methylomagnum ishizawai	1760988	S	43243	7340	50583	0.00047
Methylomicrobium album	39775	S	31509	13101	44610	0.00042
Methylovulum psychrotolerans	1704499	S	12851	1803	14654	0.00014
Methylomarinovum tepidoasis	2840183	S	1375	3689	5064	0.00005
Methylomarinovum caldicuralii	438856	S	432	1130	1562	0.00001
Cellvibrio sp. PSBB023	1945512	S	245939	1626704	1872643	0.01749
Cellvibrio sp. PSBB006	1987723	S	10623	8896	19519	0.00018
Cellvibrio sp. KY-GH-1	2303332	S	8792	180789	189581	0.00177
Cellvibrio sp. QJXJ	2964606	S	41	13978	14019	0.00013
Cellvibrio sp. KY-YJ-3	454662	S	39	16831	16870	0.00016
Cellvibrio japonicus	155077	S	10526	23314	33840	0.00032
Saccharophagus degradans	86304	S	4731	14934	19665	0.00018
Simiduia agarivorans	447471	S	2796	895	3691	0.00003
Simiduia sp. 21SJ11W-1	2909669	S	783	386	1169	0.00001
Teredinibacter turnerae	2426	S	1307	1842	3149	0.00003
Teredinibacter purpureus	2731756	S	750	662	1412	0.00001
Teredinibacter haidensis	2731755	S	549	1838	2387	0.00002
Teredinibacter sp. KSP-S5-2	3034506	S	537	158	695	0.00001
Gilvimarinus sp. DA14	2956798	S	2741	1306	4047	0.00004
Marinimicrobium sp. C6131	3022676	S	1804	1160	2964	0.00003
Marinagarivorans cellulosilyticus	2721545	S	1424	4546	5970	0.00006
Agarilytica rhodophyticola	1737490	S	1162	540	1702	0.00002
Aequoribacter fuscus	2518989	S	34348	5887	40235	0.00038
Candidatus Paraluminiphilus aquimaris	2518994	S	6160	1750	7910	0.00007
Halioglobus maricola	2601894	S	1919	701	2620	0.00002
Halioglobus japonicus	930805	S	532	346	878	0.00001
Congregibacter litoralis	393662	S	774	3217	3991	0.00004
Kineobactrum salinum	2708301	S	696	130	826	0.00001
Oceanicoccus sagamiensis	716816	S	8363	980	9343	0.00009
Spongiibacter nanhainus	2794344	S	2995	7401	10396	0.00010
Spongiibacter taiwanensis	1748242	S	685	234	919	0.00001
Spongiibacter sp. IMCC21906	1620392	S	379	1424	1803	0.00002
Zhongshania aliphaticivorans	1470434	S	1152	775	1927	0.00002
Microbulbifer sp. ALW1	1516059	S	879	990	1869	0.00002
Microbulbifer sp. YPW1	2745199	S	431	409	840	0.00001
Microbulbifer sp. VAAF005	3034230	S	241	1439	1680	0.00002
Microbulbifer sp. MI-G	2944933	S	107	63	170	0.00000
Microbulbifer sp. A4B17	359370	S	42	242	284	0.00000
Microbulbifer sp. YPW16	2904242	S	31	17	48	0.00000
Microbulbifer sp. GL-2	2591606	S	21	33	54	0.00000
Microbulbifer sp. THAF38	2587856	S	17	50	67	0.00000
Microbulbifer sp. SH-1	2681547	S	13	14	27	0.00000
Microbulbifer celer	435905	S	3147	1708	4855	0.00005
Microbulbifer aggregans	1769779	S	1461	1343	2804	0.00003
Microbulbifer thermotolerans	252514	S	971	306	1277	0.00001
Microbulbifer elongatus	86173	S	479	464	943	0.00001
Microbulbifer agarilyticus	260552	S	371	324	695	0.00001
Microbulbifer pacificus	407164	S	154	174	328	0.00000
Microbulbifer bruguierae	3029061	S	125	113	238	0.00000
Microbulbifer variabilis	266805	S	12	30	42	0.00000
Steroidobacter denitrificans	465721	S	1890174	80780	1970954	0.01841
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001	3077589	S	153174	2451	155625	0.00145
Pseudomonas sp. FP2262	2954088	S	6592	510	7102	0.00007
Pseudomonas sp. FP607	2954098	S	4681	23965	28646	0.00027
Pseudomonas sp. S150	2559074	S	3113	23977	27090	0.00025
Pseudomonas sp. MPDS	2762896	S	2719	1743	4462	0.00004
Pseudomonas sp. DR48	2871095	S	2635	148	2783	0.00003
Pseudomonas sp. FP830	2954101	S	2202	337	2539	0.00002
Pseudomonas sp. SWI7	2587597	S	2188	1144	3332	0.00003
Pseudomonas sp. FP818	2954099	S	1763	470	2233	0.00002
Pseudomonas sp. FP215	2738126	S	1665	691	2356	0.00002
Pseudomonas sp. SWI6	2083051	S	1458	521	1979	0.00002
Pseudomonas sp. FP1154	2954077	S	1400	302	1702	0.00002
Pseudomonas sp. AN-1	3096605	S	1365	98	1463	0.00001
Pseudomonas sp. FP603	2954097	S	1260	954	2214	0.00002
Pseudomonas sp. PONIH3	1636610	S	1213	1800	3013	0.00003
Pseudomonas sp. Lz4W	1206777	S	1211	14	1225	0.00001
Pseudomonas sp. Nvir	2899657	S	1139	768	1907	0.00002
Pseudomonas sp. ABC1	2748080	S	1123	26	1149	0.00001
Pseudomonas sp. 10S4	3048583	S	1085	14	1099	0.00001
Pseudomonas sp. MM227	3019968	S	1081	21	1102	0.00001
Pseudomonas sp. GXZC	3003351	S	1038	112	1150	0.00001
Pseudomonas sp. FP2196	2954086	S	1013	16	1029	0.00001
Pseudomonas sp. ADAK22	2730851	S	1012	40	1052	0.00001
Pseudomonas sp. BSw22131	3002903	S	1003	8	1011	0.00001
Pseudomonas sp. FP833	2954102	S	987	3796	4783	0.00004
Pseudomonas sp. BYT-5	2944392	S	915	9386	10301	0.00010
Pseudomonas sp. FP1740	2954078	S	853	36	889	0.00001
Pseudomonas sp. G2-4	1506334	S	794	12	806	0.00001
Pseudomonas sp. OST1909	2777367	S	781	243	1024	0.00001
Pseudomonas sp. FP2254	2954087	S	729	79	808	0.00001
Pseudomonas sp. C27(2019)	2604941	S	704	20	724	0.00001
Pseudomonas sp. UW4	1207075	S	661	35	696	0.00001
Pseudomonas sp. 273	75692	S	647	31	678	0.00001
Pseudomonas sp. StFLB209	1028989	S	602	18	620	0.00001
Pseudomonas sp. FP453	2954094	S	597	11	608	0.00001
Pseudomonas sp. MTM4	2705472	S	595	93	688	0.00001
Pseudomonas sp. 4810-S13	3120822	S	583	658	1241	0.00001
Pseudomonas sp. A2	107445	S	549	489	1038	0.00001
Pseudomonas sp. B21-010	2895471	S	542	62	604	0.00001
Pseudomonas sp. FSL L8-0168	2921518	S	529	106	635	0.00001
Pseudomonas sp. FP1742	2954079	S	525	11	536	0.00001
Pseudomonas sp. 13159349	2662034	S	491	1239	1730	0.00002
Pseudomonas sp. ADPe	2774873	S	488	241	729	0.00001
Pseudomonas sp. SO81	2983246	S	475	12	487	0.00000
Pseudomonas sp. HR96	1027966	S	456	9	465	0.00000
Pseudomonas sp. KNUC1026	2893890	S	448	6	454	0.00000
Pseudomonas sp. FP2034	2954085	S	442	73	515	0.00000
Pseudomonas sp. p1(2021b)	2874628	S	434	53	487	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	427	8	435	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	425	23	448	0.00000
Pseudomonas sp. B21-017	2895474	S	408	43	451	0.00000
Pseudomonas sp. ATCC 13867	1294143	S	366	36	402	0.00000
Pseudomonas sp. MYb193	1827300	S	365	13	378	0.00000
Pseudomonas sp. LPH1	1898684	S	363	33	396	0.00000
Pseudomonas sp. BIGb0427	2724470	S	357	201	558	0.00001
Pseudomonas sp. Os17	1500686	S	350	33	383	0.00000
Pseudomonas sp. G166	3094846	S	349	19	368	0.00000
Pseudomonas sp. Pc102	2678261	S	316	26	342	0.00000
Pseudomonas sp. AE27	3127460	S	314	76	390	0.00000
Pseudomonas sp. RU47	2005388	S	279	22	301	0.00000
Pseudomonas sp. LS.1a	2920387	S	272	10	282	0.00000
Pseudomonas sp. FP1762	2954080	S	270	61	331	0.00000
Pseudomonas sp. MM211	2866808	S	267	3	270	0.00000
Pseudomonas sp. PS1(2021)	2866282	S	254	1555	1809	0.00002
Pseudomonas sp. M1	95619	S	251	82	333	0.00000
Pseudomonas sp. HLS-6	2049589	S	250	13	263	0.00000
Pseudomonas sp. AA-38	3028807	S	235	50	285	0.00000
Pseudomonas sp. FP2335	2954092	S	234	4	238	0.00000
Pseudomonas sp. St316	2678257	S	228	5	233	0.00000
Pseudomonas sp. SC3(2021)	2871493	S	220	14	234	0.00000
Pseudomonas sp. IzPS59	2774459	S	213	6	219	0.00000
Pseudomonas sp. NY11382	2939495	S	212	179	391	0.00000
Pseudomonas sp. FJ2-5-13	2976884	S	211	10	221	0.00000
Pseudomonas sp. CCOS 191	1649877	S	207	12	219	0.00000
Pseudomonas sp. FP198	2954084	S	206	2	208	0.00000
Pseudomonas sp. FP597	2954096	S	199	3	202	0.00000
Pseudomonas sp. OIL-1	2706126	S	195	12	207	0.00000
Pseudomonas sp. LS44	1357074	S	194	3	197	0.00000
Pseudomonas sp. HN2-3	2886360	S	193	101	294	0.00000
Pseudomonas sp. Seg1	2678259	S	193	3	196	0.00000
Pseudomonas sp. FP2338	2954093	S	189	3	192	0.00000
Pseudomonas sp. B10	118613	S	186	14	200	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	183	3	186	0.00000
Pseudomonas sp. LS1212	2972478	S	180	3	183	0.00000
Pseudomonas sp. KU26590	2991051	S	180	1	181	0.00000
Pseudomonas sp. LPB4.O	3135254	S	177	13	190	0.00000
Pseudomonas sp. RC10	3139142	S	174	1	175	0.00000
Pseudomonas sp. B21-031	2895482	S	172	58	230	0.00000
Pseudomonas sp. Ost2	2678260	S	161	2	163	0.00000
Pseudomonas sp. Q1-7	3020843	S	153	4	157	0.00000
Pseudomonas sp. Marseille-Q3773	2866592	S	148	4	152	0.00000
Pseudomonas sp. PIA16	2931382	S	148	1	149	0.00000
Pseudomonas sp. LTR0	3040601	S	146	63	209	0.00000
Pseudomonas sp. IB20	1702250	S	133	19	152	0.00000
Pseudomonas sp. B21-012	2895472	S	132	11	143	0.00000
Pseudomonas sp. ADAK13	2730847	S	131	1	132	0.00000
Pseudomonas sp. SWI36	2083052	S	126	20	146	0.00000
Pseudomonas sp. TE3-3-F2023	3119004	S	124	5	129	0.00000
Pseudomonas sp. ZY71	3115647	S	121	4	125	0.00000
Pseudomonas sp. Eqa60	2799184	S	121	57	178	0.00000
Pseudomonas sp. MUP55	3087234	S	116	2	118	0.00000
Pseudomonas sp. LPB0260	2614442	S	109	3	112	0.00000
Pseudomonas sp. P8_229	3043444	S	99	2445	2544	0.00002
Pseudomonas sp. B21-041	2895487	S	98	30	128	0.00000
Pseudomonas sp. P1B16	2986074	S	98	42	140	0.00000
Pseudomonas sp. XWY-1	2069256	S	95	24	119	0.00000
Pseudomonas sp. HD6515	2856556	S	95	170	265	0.00000
Pseudomonas sp. L5B5	2883205	S	94	1	95	0.00000
Pseudomonas sp. RC3H12	2834406	S	94	6	100	0.00000
Pseudomonas sp. F3-2	3141539	S	94	0	94	0.00000
Pseudomonas sp. J380	2605424	S	90	4	94	0.00000
Pseudomonas sp. JS425	2829498	S	87	453	540	0.00001
Pseudomonas sp. B21-036	2895485	S	86	20	106	0.00000
Pseudomonas sp. WCS374	1495331	S	85	53	138	0.00000
Pseudomonas sp. B21-015	2895473	S	84	3	87	0.00000
Pseudomonas sp. NY5710	2662033	S	80	12	92	0.00000
Pseudomonas sp. phDV1	253237	S	79	67	146	0.00000
Pseudomonas sp. PDNC002	2811422	S	77	5	82	0.00000
Pseudomonas sp. BT-42-2	2986927	S	77	0	77	0.00000
Pseudomonas sp. B111	2944252	S	73	308	381	0.00000
Pseudomonas sp. JY-Q	1338689	S	72	59	131	0.00000
Pseudomonas sp. CIP-10	2892442	S	71	118	189	0.00000
Pseudomonas sp. NyZ480	3035289	S	70	19	89	0.00000
Pseudomonas sp. S09G 359	2054919	S	68	1	69	0.00000
Pseudomonas sp. FGI182	1259844	S	67	8	75	0.00000
Pseudomonas sp. SK2	2841063	S	66	33	99	0.00000
Pseudomonas sp. G.S.17	3137451	S	65	0	65	0.00000
Pseudomonas sp. S34	1573718	S	65	1	66	0.00000
Pseudomonas sp. RSB 5.4	3127459	S	65	3	68	0.00000
Pseudomonas sp. GCEP-101	2974552	S	64	6	70	0.00000
Pseudomonas sp. PSKL.D1	3029060	S	62	1	63	0.00000
Pseudomonas sp. P8_241	3043445	S	60	0	60	0.00000
Pseudomonas sp. Leaf58	1736226	S	59	1	60	0.00000
Pseudomonas sp. SCB32	2653853	S	57	3	60	0.00000
Pseudomonas sp. NIBR-H-19	2901380	S	57	1	58	0.00000
Pseudomonas sp. BO3-4	3094916	S	55	190	245	0.00000
Pseudomonas sp. REST10	2512235	S	52	3	55	0.00000
Pseudomonas sp. P13	520056	S	50	18	68	0.00000
Pseudomonas sp. MH9.2	3048629	S	48	0	48	0.00000
Pseudomonas sp. IAC-BECa141	2793103	S	47	6	53	0.00000
Pseudomonas sp. RtIB026	2749999	S	45	1	46	0.00000
Pseudomonas sp. DG56-2	2320270	S	42	0	42	0.00000
Pseudomonas sp. TMW 2.1634	1886807	S	41	8	49	0.00000
Pseudomonas sp. SG20056	3074146	S	41	0	41	0.00000
Pseudomonas sp. HN8-3	2886361	S	41	5	46	0.00000
Pseudomonas sp. B21-019	2895475	S	40	1	41	0.00000
Pseudomonas sp. S35	1573719	S	39	0	39	0.00000
Pseudomonas sp. LRP2-20	2944234	S	39	1	40	0.00000
Pseudomonas sp. B11D7D	2735906	S	39	0	39	0.00000
Pseudomonas sp. B21-021	2895476	S	35	1	36	0.00000
Pseudomonas sp. M30-35	1981174	S	34	0	34	0.00000
Pseudomonas sp. KU43P	2487887	S	33	0	33	0.00000
Pseudomonas sp. B21-047	2895489	S	33	3	36	0.00000
Pseudomonas sp. R3-18-08	1173283	S	32	1	33	0.00000
Pseudomonas sp. 02C 26	2054914	S	32	1	33	0.00000
Pseudomonas sp. 7SR1	1881017	S	31	0	31	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	31	2	33	0.00000
Pseudomonas sp. LH21	3114884	S	31	9	40	0.00000
Pseudomonas sp. CCC3.1	3048607	S	29	0	29	0.00000
Pseudomonas sp. SL4(2022)	2994661	S	29	0	29	0.00000
Pseudomonas sp. 15A4	2804761	S	26	0	26	0.00000
Pseudomonas sp. VLB120	69328	S	25	16	41	0.00000
Pseudomonas sp. C9-3	3078264	S	25	3	28	0.00000
Pseudomonas sp. NY8896	3068639	S	23	101	124	0.00000
Pseudomonas sp. JQ170C	3110111	S	23	0	23	0.00000
Pseudomonas sp. GOM7	2998079	S	23	1	24	0.00000
Pseudomonas sp. BW7P1	2973088	S	22	0	22	0.00000
Pseudomonas sp. DR208	2870840	S	21	5	26	0.00000
Pseudomonas sp. B33.4	3104265	S	20	0	20	0.00000
Pseudomonas sp. DC1.2	3048622	S	20	0	20	0.00000
Pseudomonas sp. 3-2	2867408	S	20	1	21	0.00000
Pseudomonas sp. 905_Psudmo1	3038925	S	20	4	24	0.00000
Pseudomonas sp. B14-6	2738843	S	19	3	22	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	19	0	19	0.00000
Pseudomonas sp. P5_109	3043441	S	19	0	19	0.00000
Pseudomonas sp. NS1(2017)	2025658	S	18	0	18	0.00000
Pseudomonas sp. B21-056	2895495	S	17	0	17	0.00000
Pseudomonas sp. HS6	2850559	S	17	0	17	0.00000
Pseudomonas sp. MPFS	2795724	S	17	1	18	0.00000
Pseudomonas sp. MAG733B	3122079	S	16	0	16	0.00000
Pseudomonas sp. ADAK18	2730848	S	16	0	16	0.00000
Pseudomonas sp. SK	2729423	S	16	1	17	0.00000
Pseudomonas sp. TMP25	3136561	S	16	0	16	0.00000
Pseudomonas sp. FP2309	2954091	S	15	0	15	0.00000
Pseudomonas sp. gcc21	2726989	S	15	1	16	0.00000
Pseudomonas sp. B21-035	2895484	S	15	2	17	0.00000
Pseudomonas sp. B21-053	2895493	S	15	0	15	0.00000
Pseudomonas sp. S1Bt23	3095074	S	13	2	15	0.00000
Pseudomonas sp. FDAARGOS_761	2545800	S	13	27	40	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	13	4	17	0.00000
Pseudomonas sp. NEEL19	2867409	S	13	1	14	0.00000
Pseudomonas sp. P105	3049542	S	12	1	13	0.00000
Pseudomonas sp. PSE14	3016341	S	12	0	12	0.00000
Pseudomonas sp. R32	1573704	S	12	6	18	0.00000
Pseudomonas sp. CBS	2971912	S	12	0	12	0.00000
Pseudomonas sp. MPC6	2498848	S	12	0	12	0.00000
Pseudomonas sp. TUM22785	3019098	S	11	0	11	0.00000
Pseudomonas sp. B21-028	2895480	S	11	0	11	0.00000
Pseudomonas sp. R2-7-07	658641	S	10	1	11	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	10	0	10	0.00000
Pseudomonas sp. ML2-2023-3	3122375	S	10	0	10	0.00000
Pseudomonas sp. J452	2898441	S	10	0	10	0.00000
Pseudomonas sp. CMR5c	658630	S	10	0	10	0.00000
Pseudomonas sp. CCI1.1	3048613	S	10	5	15	0.00000
Pseudomonas sp. N3-W	2975049	S	10	0	10	0.00000
Pseudomonas sp. St29	1500687	S	10	0	10	0.00000
Pseudomonas sp. A34-9	3034675	S	10	0	10	0.00000
Pseudomonas aeruginosa	287	S	111149	613863	725012	0.00677
Pseudomonas alcaligenes	43263	S	890	109	999	0.00001
Pseudomonas mendocina	300	S	842	50	892	0.00001
Pseudomonas citronellolis	53408	S	441	58	499	0.00000
Pseudomonas furukawaii	1149133	S	306	14	320	0.00000
Pseudomonas oleovorans	301	S	50	27	77	0.00000
Pseudomonas nitroreducens	46680	S	61	20	81	0.00000
Pseudomonas multiresinivorans	95301	S	49	5	54	0.00000
Pseudomonas resinovorans	53412	S	43	2	45	0.00000
Pseudomonas paraeruginosa	2994495	S	37	48	85	0.00000
Pseudomonas putida	303	S	46896	41100	87996	0.00082
Pseudomonas mosselii	78327	S	4078	417	4495	0.00004
Pseudomonas plecoglossicida	70775	S	3862	457	4319	0.00004
Pseudomonas fulva	47880	S	1826	611	2437	0.00002
Pseudomonas monteilii	76759	S	757	1329	2086	0.00002
Pseudomonas shirazica	1940636	S	517	684	1201	0.00001
Pseudomonas inefficax	2078786	S	485	24	509	0.00000
Pseudomonas oryzihabitans	47885	S	250	7	257	0.00000
Pseudomonas sp. SGAir0191	2217867	S	204	10	214	0.00000
Pseudomonas wadenswilerensis	1785161	S	28	0	28	0.00000
Pseudomonas fluorescens	294	S	13996	525	14521	0.00014
Pseudomonas mediterranea	183795	S	3829	107	3936	0.00004
Pseudomonas mucidolens	46679	S	2806	40	2846	0.00003
Pseudomonas veronii	76761	S	2049	619	2668	0.00002
Pseudomonas synxantha	47883	S	1811	350	2161	0.00002
Pseudomonas trivialis	200450	S	1419	65	1484	0.00001
Pseudomonas azotoformans	47878	S	861	97	958	0.00001
Pseudomonas extremorientalis	169669	S	362	59	421	0.00000
Pseudomonas rhodesiae	76760	S	359	17	376	0.00000
Pseudomonas orientalis	76758	S	321	7	328	0.00000
Pseudomonas moraviensis	321662	S	246	22	268	0.00000
Pseudomonas koreensis	198620	S	221	19	240	0.00000
Pseudomonas congelans	200452	S	121	2	123	0.00000
Pseudomonas ogarae	1114970	S	102	6	108	0.00000
Pseudomonas tolaasii	29442	S	33	0	33	0.00000
Pseudomonas marginalis	298	S	32	2	34	0.00000
Pseudomonas brenneri	129817	S	30	1	31	0.00000
Pseudomonas poae	200451	S	21	2	23	0.00000
Pseudomonas corrugata	47879	S	18	0	18	0.00000
Pseudomonas granadensis	1421430	S	17	0	17	0.00000
Pseudomonas mandelii	75612	S	14	2	16	0.00000
Pseudomonas glycinae	1785145	S	20575	842	21417	0.00020
Pseudomonas chlororaphis	587753	S	10415	251865	262280	0.00245
Pseudomonas protegens	380021	S	1726	112	1838	0.00002
Pseudomonas lundensis	86185	S	860	13	873	0.00001
Pseudomonas fragi	296	S	86	6	92	0.00000
Pseudomonas sessilinigenes	658629	S	36	6	42	0.00000
Pseudomonas syringae	317	S	6781	649	7430	0.00007
Pseudomonas amygdali	47877	S	910	190	1100	0.00001
Pseudomonas savastanoi	29438	S	684	75	759	0.00001
Pseudomonas ficuserectae	53410	S	54	5	59	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	1132	943	2075	0.00002
Pseudomonas tremae	200454	S	353	31	384	0.00000
Pseudomonas viridiflava	33069	S	136	2	138	0.00000
Pseudomonas lijiangensis	2995658	S	111	1	112	0.00000
Pseudomonas avellanae	46257	S	95	6	101	0.00000
Pseudomonas fuscovaginae	50340	S	42	4	46	0.00000
Pseudomonas syringae group genomosp. 7	251699	S	40	0	40	0.00000
Pseudomonas coronafaciens	53409	S	37	3	40	0.00000
Pseudomonas asturiensis	1190415	S	36	0	36	0.00000
Pseudomonas cichorii	36746	S	13	0	13	0.00000
Candidatus Pseudomonas adelgestsugas	1302376	S	7330	16	7346	0.00007
Pseudomonas brassicacearum	930166	S	3864	534	4398	0.00004
Pseudomonas oryziphila	2894079	S	3370	576	3946	0.00004
Pseudomonas silesiensis	1853130	S	2688	39	2727	0.00003
Pseudomonas lactis	1615674	S	2524	120	2644	0.00002
Pseudomonas hefeiensis	2738125	S	2458	37	2495	0.00002
Pseudomonas juntendi	2666183	S	2092	1963	4055	0.00004
Pseudomonas saxonica	2600598	S	1978	107	2085	0.00002
Pseudomonas frederiksbergensis	104087	S	1875	45	1920	0.00002
Pseudomonas simiae	321846	S	1822	37	1859	0.00002
Pseudomonas taetrolens	47884	S	1572	23	1595	0.00001
Pseudomonas promysalinigenes	485898	S	1142	26	1168	0.00001
Pseudomonas otitidis	319939	S	1016	30	1046	0.00001
Pseudomonas donghuensis	1163398	S	932	127	1059	0.00001
Pseudomonas entomophila	312306	S	839	2277	3116	0.00003
Pseudomonas cremoricolorata	157783	S	817	17	834	0.00001
Pseudomonas umsongensis	198618	S	808	13	821	0.00001
Pseudomonas canadensis	915099	S	805	31	836	0.00001
Pseudomonas marincola	437900	S	724	20	744	0.00001
Pseudomonas berkeleyensis	2726956	S	719	18	737	0.00001
Pseudomonas kermanshahensis	2745482	S	716	57	773	0.00001
Pseudomonas asiatica	2219225	S	681	388	1069	0.00001
Pseudomonas cucumis	2954082	S	610	14	624	0.00001
Pseudomonas guangdongensis	1245526	S	596	31	627	0.00001
Pseudomonas oryzae	1392877	S	569	33	602	0.00001
Pseudomonas extremaustralis	359110	S	569	26	595	0.00001
Pseudomonas bijieensis	2681983	S	551	108	659	0.00001
Pseudomonas taiwanensis	470150	S	491	70699	71190	0.00067
Pseudomonas baltica	2762576	S	459	4	463	0.00000
Pseudomonas psychrotolerans	237610	S	442	22	464	0.00000
Pseudomonas wenzhouensis	2906062	S	428	35	463	0.00000
Pseudomonas seleniipraecipitans	640205	S	423	6	429	0.00000
Pseudomonas vanderleydeniana	2745495	S	393	5	398	0.00000
Pseudomonas asplenii	53407	S	389	31	420	0.00000
Pseudomonas paraveronii	3040598	S	389	13	402	0.00000
Pseudomonas knackmussii	65741	S	333	42	375	0.00000
Pseudomonas agarici	46677	S	290	1	291	0.00000
Pseudomonas sichuanensis	2213015	S	266	45	311	0.00000
Pseudomonas quebecensis	2995174	S	256	28	284	0.00000
